N,D,E,Noise,mse
95,35,0.6,0.0,3.0742544683670374
95,35,0.6,0.1,5.383261029307068
95,35,0.6,0.2,4.864194406515227
95,35,0.7,0.0,3.1554299815357485
95,35,0.7,0.1,5.114197115219123
95,35,0.7,0.2,4.53451036761121
95,35,0.8,0.0,3.256750831786775
95,35,0.8,0.1,5.011072945693695
95,35,0.8,0.2,4.682299027358738
95,35,0.9,0.0,3.501391877401136
95,35,0.9,0.1,5.007617587848652
95,35,0.9,0.2,4.093441673444084
91,21,0.5,0.0,3.493743129857757
91,21,0.5,0.1,4.92039051018208
91,21,0.5,0.2,4.88680642878269
91,21,0.6,0.0,3.60678222946078
91,21,0.6,0.1,4.802485535127856
91,21,0.6,0.2,4.879958307988611
91,21,0.7,0.0,3.3188360861819604
91,21,0.7,0.1,4.853691010838052
91,21,0.7,0.2,4.723060094777868
91,21,0.8,0.0,3.397491998521016
91,21,0.8,0.1,4.886357981378198
91,21,0.8,0.2,4.90156447531567
91,21,0.9,0.0,3.385313238243909
91,21,0.9,0.1,5.012494230911551
91,21,0.9,0.2,4.484359096201984
91,22,0.5,0.0,3.576420881216097
91,22,0.5,0.1,4.906707822740174
91,22,0.5,0.2,4.69438288957105
91,22,0.6,0.0,3.809039168020708
91,22,0.6,0.1,4.760122854436819
91,22,0.6,0.2,4.599665414681503
91,22,0.7,0.0,3.0127647367475507
91,22,0.7,0.1,4.87095811800015
91,22,0.7,0.2,5.033001232782109
91,22,0.8,0.0,3.1419318414304183
91,22,0.8,0.1,4.794199590233942
91,22,0.8,0.2,4.804906893591746
91,22,0.9,0.0,3.0459304418588555
91,22,0.9,0.1,4.512764012442826
91,22,0.9,0.2,4.5293080190712285
91,23,0.5,0.0,3.44478163255259
91,23,0.5,0.1,5.1394498128121935
91,23,0.5,0.2,4.679809439582824
91,23,0.6,0.0,3.3882719317092267
91,23,0.6,0.1,5.1169146161245
91,23,0.6,0.2,4.793659950459654
91,23,0.7,0.0,2.844121311993272
91,23,0.7,0.1,5.114433491590459
91,23,0.7,0.2,4.711972222409611
91,23,0.8,0.0,2.9577058046016464
91,23,0.8,0.1,4.887106596074551
91,23,0.8,0.2,4.729277250130305
91,23,0.9,0.0,3.0053106550386985
91,23,0.9,0.1,4.899473513891649
91,23,0.9,0.2,4.369914417482375
92,21,0.5,0.0,3.078659015290828
92,21,0.5,0.1,4.820410611801064
92,21,0.5,0.2,4.686028190863156
92,21,0.6,0.0,3.05764912887169
92,21,0.6,0.1,4.696310102441408
92,21,0.6,0.2,4.549384295050998
92,21,0.7,0.0,3.0777345524764463
92,21,0.7,0.1,4.6361173709378924
92,21,0.7,0.2,4.54514472004923
92,21,0.8,0.0,3.1707195530882686
92,21,0.8,0.1,4.66720885217721
92,21,0.8,0.2,4.671857846404171
92,21,0.9,0.0,3.263528709568241
92,21,0.9,0.1,4.652719843661342
92,21,0.9,0.2,4.468098057452759
92,22,0.5,0.0,3.261337063731146
92,22,0.5,0.1,4.713988954562362
92,22,0.5,0.2,4.510497413664573
92,22,0.6,0.0,3.1202735414523683
92,22,0.6,0.1,4.832584592112942
92,22,0.6,0.2,4.505177182002244
92,22,0.7,0.0,3.2969870157335315
92,22,0.7,0.1,4.744451570036612
92,22,0.7,0.2,4.65159369905386
92,22,0.8,0.0,3.408373553227909
92,22,0.8,0.1,5.0133998088664
92,22,0.8,0.2,4.461720472293188
92,22,0.9,0.0,3.2768586709659573
92,22,0.9,0.1,4.948565425928508
92,22,0.9,0.2,4.472873419308868
92,23,0.5,0.0,3.12261576130828
92,23,0.5,0.1,4.982913458125994
92,23,0.5,0.2,4.573240995602885
92,23,0.6,0.0,3.099777922162742
92,23,0.6,0.1,4.896288572032475
92,23,0.6,0.2,4.070396390342245
92,23,0.7,0.0,3.11226341018244
92,23,0.7,0.1,5.040117613213885
92,23,0.7,0.2,4.512130329753994
92,23,0.8,0.0,3.25845245398901
92,23,0.8,0.1,4.973522777067025
92,23,0.8,0.2,4.549911149956333
92,23,0.9,0.0,3.091853590028906
92,23,0.9,0.1,4.909485483186337
92,23,0.9,0.2,4.5411546572801775
93,21,0.5,0.0,3.527496294250484
93,21,0.5,0.1,4.911182183991937
93,21,0.5,0.2,4.346207453901046
93,21,0.6,0.0,3.527496294250484
93,21,0.6,0.1,4.861349490309422
93,21,0.6,0.2,4.66488223776457
93,21,0.7,0.0,3.083414142824676
93,21,0.7,0.1,4.865584635090018
93,21,0.7,0.2,4.839175362500926
93,21,0.8,0.0,3.3187896062405624
93,21,0.8,0.1,5.0091136873249535
93,21,0.8,0.2,4.599537827563828
93,21,0.9,0.0,3.2682853535616623
93,21,0.9,0.1,4.598314359005494
93,21,0.9,0.2,4.655330785343672
93,22,0.5,0.0,3.7031223551204775
93,22,0.5,0.1,4.897700676600565
93,22,0.5,0.2,4.708286649328319
93,22,0.6,0.0,3.7031223551204775
93,22,0.6,0.1,4.855105194428129
93,22,0.6,0.2,4.793164808619786
93,22,0.7,0.0,3.7031223551204775
93,22,0.7,0.1,4.860947395383556
93,22,0.7,0.2,4.239184324132829
93,22,0.8,0.0,3.5792347576118138
93,22,0.8,0.1,4.678385394490983
93,22,0.8,0.2,4.271216709597288
93,22,0.9,0.0,3.4565858227104576
93,22,0.9,0.1,4.613696719059213
93,22,0.9,0.2,4.455085403151596
93,23,0.5,0.0,3.1998677396294326
93,23,0.5,0.1,4.989951132310178
93,23,0.5,0.2,4.7842955092566415
93,23,0.6,0.0,3.1998677396294326
93,23,0.6,0.1,5.211705580704508
93,23,0.6,0.2,4.601135325170105
93,23,0.7,0.0,3.199867739629431
93,23,0.7,0.1,4.913798012880712
93,23,0.7,0.2,4.6510745692514295
93,23,0.8,0.0,3.060895831712571
93,23,0.8,0.1,4.868367176088219
93,23,0.8,0.2,4.595230872754946
93,23,0.9,0.0,2.937440388886401
93,23,0.9,0.1,4.768899037450107
93,23,0.9,0.2,4.688399747890927
181,271,0.5,0.0,3.4840571161245144
181,271,0.5,0.1,4.013709248091604
181,271,0.5,0.2,0.6488378211627168
181,271,0.6,0.0,3.020536241982628
181,271,0.6,0.1,2.3525475787308743
181,271,0.6,0.2,0.5046920264600114
181,271,0.7,0.0,2.9345508158594527
181,271,0.7,0.1,2.422799379501882
181,271,0.7,0.2,0.439712601359238
181,271,0.8,0.0,2.6024148057856547
181,271,0.8,0.1,2.48624716523398
181,271,0.8,0.2,0.5644438187723093
181,271,0.9,0.0,2.605294504402263
181,271,0.9,0.1,2.870303287128434
181,271,0.9,0.2,0.2953053855332239
181,272,0.5,0.0,3.341842966724661
181,272,0.5,0.1,2.953240328138646
181,272,0.5,0.2,0.5123265019069656
181,272,0.6,0.0,2.880147520938156
181,272,0.6,0.1,2.603431606436443
181,272,0.6,0.2,0.7306128703608845
181,272,0.7,0.0,2.803659892926916
181,272,0.7,0.1,3.0974447207585527
181,272,0.7,0.2,0.2773177809574267
181,272,0.8,0.0,2.4775551100062856
181,272,0.8,0.1,2.487447694704485
181,272,0.8,0.2,1.0418292842072834
181,272,0.9,0.0,2.425957904401141
181,272,0.9,0.1,2.531368704280796
181,272,0.9,0.2,0.5712818407963525
181,273,0.5,0.0,3.659305152908643
181,273,0.5,0.1,2.716785644396248
181,273,0.5,0.2,0.7368965175675193
181,273,0.6,0.0,3.1624577970804086
181,273,0.6,0.1,3.741136822395603
181,273,0.6,0.2,0.8298597355348694
181,273,0.7,0.0,3.110073238028189
181,273,0.7,0.1,3.670627423888303
181,273,0.7,0.2,0.5519123559438395
181,273,0.8,0.0,2.7680024917083603
181,273,0.8,0.1,2.219996676155141
181,273,0.8,0.2,0.4945159937913441
181,273,0.9,0.0,2.7680024917083603
181,273,0.9,0.1,2.3084755584611667
181,273,0.9,0.2,0.2678113048961208
182,271,0.5,0.0,3.637345630222663
182,271,0.5,0.1,2.3122025882314663
182,271,0.5,0.2,0.4240559563554917
182,271,0.6,0.0,3.776513319710033
182,271,0.6,0.1,2.281953140114437
182,271,0.6,0.2,0.3737165700978266
182,271,0.7,0.0,3.642132619989227
182,271,0.7,0.1,3.2537309306360065
182,271,0.7,0.2,0.519729471162659
182,271,0.8,0.0,3.5328077513491865
182,271,0.8,0.1,2.70636526664197
182,271,0.8,0.2,0.3177544076613916
182,271,0.9,0.0,3.979463457420607
182,271,0.9,0.1,2.625987263845511
182,271,0.9,0.2,0.1923730249220501
182,272,0.5,0.0,4.007272098972716
182,272,0.5,0.1,2.949934496353526
182,272,0.5,0.2,0.1608560959929139
182,272,0.6,0.0,4.17693687038561
182,272,0.6,0.1,2.9477513921441982
182,272,0.6,0.2,0.6480038038822897
182,272,0.7,0.0,4.043787267888026
182,272,0.7,0.1,2.449993593257597
182,272,0.7,0.2,0.6259522916709148
182,272,0.8,0.0,3.9181186929245495
182,272,0.8,0.1,2.091869519114587
182,272,0.8,0.2,0.5697120064221561
182,272,0.9,0.0,4.425644238046642
182,272,0.9,0.1,2.367207244111487
182,272,0.9,0.2,0.2013181629469027
182,273,0.5,0.0,3.803578146615755
182,273,0.5,0.1,2.817623923558129
182,273,0.5,0.2,0.2034760540071705
182,273,0.6,0.0,3.979463457420607
182,273,0.6,0.1,2.2609201467951934
182,273,0.6,0.2,0.6295692426077313
182,273,0.7,0.0,3.846407948268889
182,273,0.7,0.1,2.361788238756839
182,273,0.7,0.2,0.3886027134294494
182,273,0.8,0.0,3.72390280181788
182,273,0.8,0.1,2.538094699680496
182,273,0.8,0.2,0.5415216874097162
182,273,0.9,0.0,3.979463457420607
182,273,0.9,0.1,2.624489137298447
182,273,0.9,0.2,0.2383850702973351
183,271,0.5,0.0,2.8825456556887943
183,271,0.5,0.1,2.5780791406244195
183,271,0.5,0.2,0.2287174277435699
183,271,0.6,0.0,3.157675726754567
183,271,0.6,0.1,3.2242259409116034
183,271,0.6,0.2,0.93529606900427
183,271,0.7,0.0,3.205944039021123
183,271,0.7,0.1,3.389259665260205
183,271,0.7,0.2,0.4160947970875028
183,271,0.8,0.0,2.9353073847833127
183,271,0.8,0.1,3.020113313833741
183,271,0.8,0.2,0.3722057972289256
183,271,0.9,0.0,2.9934440145301284
183,271,0.9,0.1,3.036872968237045
183,271,0.9,0.2,0.5249937690894111
183,272,0.5,0.0,2.598135558622907
183,272,0.5,0.1,3.607850731328255
183,272,0.5,0.2,0.6766560720765415
183,272,0.6,0.0,2.8662518959493823
183,272,0.6,0.1,2.9995450366230028
183,272,0.6,0.2,0.7220908778512651
183,272,0.7,0.0,3.051819069302826
183,272,0.7,0.1,2.712851752767412
183,272,0.7,0.2,0.3939673424704768
183,272,0.8,0.0,2.649957101511328
183,272,0.8,0.1,2.5389214665874285
183,272,0.8,0.2,0.8274324439154697
183,272,0.9,0.0,2.9064234615591094
183,272,0.9,0.1,2.3889597254078634
183,272,0.9,0.2,0.253742985265033
183,273,0.5,0.0,2.640021305286016
183,273,0.5,0.1,2.985267307074526
183,273,0.5,0.2,0.3776826762294369
183,273,0.6,0.0,2.8579016569023743
183,273,0.6,0.1,2.9476621921292487
183,273,0.6,0.2,0.6312929928431004
183,273,0.7,0.0,2.8569784885098546
183,273,0.7,0.1,2.753602812388232
183,273,0.7,0.2,0.5930941482160321
183,273,0.8,0.0,2.639127316579824
183,273,0.8,0.1,2.9372096759397355
183,273,0.8,0.2,0.593008990354889
183,273,0.9,0.0,2.7903510567880065
183,273,0.9,0.1,2.5311895183073485
183,273,0.9,0.2,0.5394792735556653
114,324,0.5,0.0,2.569097321391132
114,324,0.5,0.1,2.0615183979295395
114,324,0.5,0.2,0.2015422115189142
114,324,0.6,0.0,2.6643849349204984
114,324,0.6,0.1,2.0085407727840643
114,324,0.6,0.2,0.136948285216139
114,324,0.7,0.0,2.5272454627427035
114,324,0.7,0.1,2.7151452220549874
114,324,0.7,0.2,0.175655352373802
114,324,0.8,0.0,2.395032230775552
114,324,0.8,0.1,1.8575065039208452
114,324,0.8,0.2,0.1537024354246909
114,324,0.9,0.0,5.615077690401561
114,324,0.9,0.1,1.446283998772758
114,324,0.9,0.2,0.0329708738697451
114,325,0.5,0.0,2.5716627674325103
114,325,0.5,0.1,1.973856825298732
114,325,0.5,0.2,0.1795415581346038
114,325,0.6,0.0,2.5892019452864936
114,325,0.6,0.1,2.4062978678359563
114,325,0.6,0.2,0.3756458718241333
114,325,0.7,0.0,2.505089316125554
114,325,0.7,0.1,1.5356240889463564
114,325,0.7,0.2,0.2095955864584624
114,325,0.8,0.0,2.3735331068343104
114,325,0.8,0.1,1.7091967045291785
114,325,0.8,0.2,0.2818597609244175
114,325,0.9,0.0,5.695643334548807
114,325,0.9,0.1,1.4758697518803583
114,325,0.9,0.2,0.0474530017581571
115,324,0.5,0.0,1.2074016483324217
115,324,0.5,0.1,1.539683076899422
115,324,0.5,0.2,0.4262325195824115
115,324,0.6,0.0,1.1291867041292338
115,324,0.6,0.1,2.061373716164628
115,324,0.6,0.2,0.2985314357198714
115,324,0.7,0.0,1.180877657957934
115,324,0.7,0.1,2.629053484018545
115,324,0.7,0.2,0.4564716452069923
115,324,0.8,0.0,1.1781043529415651
115,324,0.8,0.1,2.222231624307069
115,324,0.8,0.2,0.2544233406357215
115,324,0.9,0.0,1.3507676122047323
115,324,0.9,0.1,2.132608501171152
115,324,0.9,0.2,0.2990091064409359
115,325,0.5,0.0,1.4027124129440018
115,325,0.5,0.1,2.2520484197678066
115,325,0.5,0.2,0.2117730118339871
115,325,0.6,0.0,1.3529854137691633
115,325,0.6,0.1,1.7789552220989098
115,325,0.6,0.2,0.9265668871790584
115,325,0.7,0.0,1.443400762575969
115,325,0.7,0.1,2.377309393305053
115,325,0.7,0.2,0.1489221069908506
115,325,0.8,0.0,1.53755501556609
115,325,0.8,0.1,1.957772242059125
115,325,0.8,0.2,0.0681434440632742
115,325,0.9,0.0,1.074722873635709
115,325,0.9,0.1,2.4361276691181537
115,325,0.9,0.2,0.2256390146402545
60,130,0.5,0.0,2.2677984289590007
60,130,0.5,0.1,1.4282458297693523
60,130,0.5,0.2,0.6128860749129288
60,130,0.6,0.0,2.25431510925144
60,130,0.6,0.1,2.160844937554275
60,130,0.6,0.2,0.2919962381276431
60,130,0.7,0.0,5.933650033580715
60,130,0.7,0.1,1.761824165788287
60,130,0.7,0.2,0.5454490134285113
60,130,0.8,0.0,5.842699399780122
60,130,0.8,0.1,2.3628381887323666
60,130,0.8,0.2,0.280388848624419
60,130,0.9,0.0,6.003885601845416
60,130,0.9,0.1,2.227659598008705
60,130,0.9,0.2,0.2550985948607067
60,131,0.5,0.0,2.265086929423463
60,131,0.5,0.1,1.9724083633045024
60,131,0.5,0.2,0.6959859846092549
60,131,0.6,0.0,2.292107092751316
60,131,0.6,0.1,2.4624346615667925
60,131,0.6,0.2,0.1742231592872603
60,131,0.7,0.0,5.891445717395755
60,131,0.7,0.1,2.6249353684807133
60,131,0.7,0.2,0.3974781738675599
60,131,0.8,0.0,5.896657974865548
60,131,0.8,0.1,1.7518196542937226
60,131,0.8,0.2,0.2806548625717973
60,131,0.9,0.0,6.0419457500387495
60,131,0.9,0.1,2.778449281865276
60,131,0.9,0.2,0.253145003339899
61,130,0.5,0.0,3.594860393273408
61,130,0.5,0.1,2.982347327378541
61,130,0.5,0.2,0.7057421649785081
61,130,0.6,0.0,2.724750429292243
61,130,0.6,0.1,2.975053767049721
61,130,0.6,0.2,0.7766589155621197
61,130,0.7,0.0,3.5346382366404017
61,130,0.7,0.1,3.2029095746418026
61,130,0.7,0.2,1.1667813285061044
61,130,0.8,0.0,3.473623491616276
61,130,0.8,0.1,3.1114184835346634
61,130,0.8,0.2,0.6333616712258863
61,130,0.9,0.0,2.635666336566306
61,130,0.9,0.1,2.7323029145130224
61,130,0.9,0.2,0.8424570304388475
61,131,0.5,0.0,3.605473261452581
61,131,0.5,0.1,2.8860692875698355
61,131,0.5,0.2,0.66658064550154
61,131,0.6,0.0,2.8789675617324555
61,131,0.6,0.1,2.753151040213744
61,131,0.6,0.2,0.6785125050682321
61,131,0.7,0.0,3.5091932140662383
61,131,0.7,0.1,2.838007641332256
61,131,0.7,0.2,0.4198306316954276
61,131,0.8,0.0,3.5357151547910988
61,131,0.8,0.1,2.976419559787555
61,131,0.8,0.2,0.6297020270449885
61,131,0.9,0.0,2.685486666448039
61,131,0.9,0.1,2.864250835893081
61,131,0.9,0.2,0.6548136152797479
106,156,0.5,0.0,2.611465826107496
106,156,0.5,0.1,2.1345416153649897
106,156,0.5,0.2,0.2600739719028695
106,156,0.6,0.0,2.640768403325364
106,156,0.6,0.1,2.4804042597551224
106,156,0.6,0.2,0.4136817290165204
106,156,0.7,0.0,2.7235169176827814
106,156,0.7,0.1,2.5917673393632867
106,156,0.7,0.2,0.4118782705054506
106,156,0.8,0.0,2.611465826107496
106,156,0.8,0.1,2.4456132326512225
106,156,0.8,0.2,0.4052987233700609
106,156,0.9,0.0,2.6639284387487514
106,156,0.9,0.1,2.387528352569974
106,156,0.9,0.2,0.6237683195255315
106,157,0.5,0.0,4.52807165222565
106,157,0.5,0.1,2.6409149459589365
106,157,0.5,0.2,0.7117535920198694
106,157,0.6,0.0,4.52807165222565
106,157,0.6,0.1,2.3081505642832525
106,157,0.6,0.2,1.031157151910122
106,157,0.7,0.0,4.598159609925417
106,157,0.7,0.1,2.4590826993292847
106,157,0.7,0.2,0.7384310843364119
106,157,0.8,0.0,4.500939809328159
106,157,0.8,0.1,2.8893476155729747
106,157,0.8,0.2,0.5702139499396228
106,157,0.9,0.0,4.8009820797635365
106,157,0.9,0.1,2.680837255625004
106,157,0.9,0.2,0.4183117489782848
107,156,0.5,0.0,5.214990023648939
107,156,0.5,0.1,2.509180162358385
107,156,0.5,0.2,0.6616864452462821
107,156,0.6,0.0,5.547631245240414
107,156,0.6,0.1,3.0031496174430394
107,156,0.6,0.2,0.5632409762642752
107,156,0.7,0.0,5.520570194710648
107,156,0.7,0.1,2.4605517841252844
107,156,0.7,0.2,1.0863076302998476
107,156,0.8,0.0,4.682822796887651
107,156,0.8,0.1,2.900071350799994
107,156,0.8,0.2,0.6534464576137555
107,156,0.9,0.0,5.5867893390100525
107,156,0.9,0.1,2.7763134698480947
107,156,0.9,0.2,0.6461090085497929
107,157,0.5,0.0,4.654081249789295
107,157,0.5,0.1,2.972790413864855
107,157,0.5,0.2,0.566055800807078
107,157,0.6,0.0,4.9916525930552575
107,157,0.6,0.1,2.329780682467211
107,157,0.6,0.2,1.3288657542534654
107,157,0.7,0.0,4.923847951313498
107,157,0.7,0.1,3.150927016153503
107,157,0.7,0.2,0.6413116680837643
107,157,0.8,0.0,4.077889299407412
107,157,0.8,0.1,2.927892514406558
107,157,0.8,0.2,0.2352822929432783
107,157,0.9,0.0,5.424753852835746
107,157,0.9,0.1,2.712586694420189
107,157,0.9,0.2,0.2363304402688779
194,184,0.5,0.0,2.436951074842286
194,184,0.5,0.1,2.509636410657293
194,184,0.5,0.2,0.2345108806799913
194,184,0.6,0.0,2.436951074842286
194,184,0.6,0.1,2.884604969730681
194,184,0.6,0.2,0.6166084377656631
194,184,0.7,0.0,2.436951074842286
194,184,0.7,0.1,2.9814046392665148
194,184,0.7,0.2,0.424251391990726
194,184,0.8,0.0,2.436951074842286
194,184,0.8,0.1,2.423633558568211
194,184,0.8,0.2,0.6233587760960901
194,184,0.9,0.0,2.436951074842286
194,184,0.9,0.1,2.7331402523580195
194,184,0.9,0.2,0.4149757600014734
194,185,0.5,0.0,2.532771214651381
194,185,0.5,0.1,2.8558501268304823
194,185,0.5,0.2,0.4882396089312699
194,185,0.6,0.0,2.532771214651381
194,185,0.6,0.1,2.818765379199176
194,185,0.6,0.2,0.5504502279044932
194,185,0.7,0.0,2.532771214651381
194,185,0.7,0.1,2.28195292892112
194,185,0.7,0.2,0.62740618448254
194,185,0.8,0.0,2.532771214651381
194,185,0.8,0.1,2.4206948080821373
194,185,0.8,0.2,0.5012518216962345
194,185,0.9,0.0,2.6881823528057005
194,185,0.9,0.1,2.77255084172417
194,185,0.9,0.2,0.452290568878201
195,184,0.5,0.0,2.5323595332085134
195,184,0.5,0.1,2.882844932055548
195,184,0.5,0.2,0.94996818031081
195,184,0.6,0.0,2.8835488065457007
195,184,0.6,0.1,3.958129646734584
195,184,0.6,0.2,0.7462071597479003
195,184,0.7,0.0,2.958196722855611
195,184,0.7,0.1,3.368602221735654
195,184,0.7,0.2,0.6886724402234794
195,184,0.8,0.0,2.8425106743252364
195,184,0.8,0.1,2.7534344263885675
195,184,0.8,0.2,1.0074161947106235
195,184,0.9,0.0,2.901699797776592
195,184,0.9,0.1,3.2788348263067686
195,184,0.9,0.2,0.5591817254692746
195,185,0.5,0.0,2.8349656792568005
195,185,0.5,0.1,2.873717816155548
195,185,0.5,0.2,0.755880750484808
195,185,0.6,0.0,3.577164167991863
195,185,0.6,0.1,3.340959939343489
195,185,0.6,0.2,1.0126741909181425
195,185,0.7,0.0,3.545123009012868
195,185,0.7,0.1,3.606234992914221
195,185,0.7,0.2,1.057890558418798
195,185,0.8,0.0,3.31224601642802
195,185,0.8,0.1,3.045291872929111
195,185,0.8,0.2,0.9471867480878212
195,185,0.9,0.0,3.461804869455614
195,185,0.9,0.1,2.590423539076827
195,185,0.9,0.2,0.596972279846101
154,124,0.5,0.0,4.716667950241486
154,124,0.5,0.1,5.201957921873577
154,124,0.5,0.2,1.5236321976466003
154,124,0.6,0.0,4.41914074939317
154,124,0.6,0.1,4.154773997365121
154,124,0.6,0.2,1.1603456708593711
154,124,0.7,0.0,4.497084318317272
154,124,0.7,0.1,3.713860382604622
154,124,0.7,0.2,1.722667999480116
154,124,0.8,0.0,4.497084318317272
154,124,0.8,0.1,4.640194475309158
154,124,0.8,0.2,1.084270718654464
154,124,0.9,0.0,3.3936732501503863
154,124,0.9,0.1,4.3605507814618605
154,124,0.9,0.2,1.5627776169847714
154,125,0.5,0.0,4.476249621867636
154,125,0.5,0.1,3.94341604489847
154,125,0.5,0.2,1.5717561321341318
154,125,0.6,0.0,4.2587281248024
154,125,0.6,0.1,4.269927746437525
154,125,0.6,0.2,1.8401869743102264
154,125,0.7,0.0,4.234232511734803
154,125,0.7,0.1,5.035491113867846
154,125,0.7,0.2,1.494389805317878
154,125,0.8,0.0,4.234232511734803
154,125,0.8,0.1,3.728847211486367
154,125,0.8,0.2,1.4228733751488851
154,125,0.9,0.0,3.529021629676346
154,125,0.9,0.1,3.7029212938984974
154,125,0.9,0.2,1.683785571704302
155,124,0.5,0.0,3.0282724596590054
155,124,0.5,0.1,4.631120410497046
155,124,0.5,0.2,1.5451506055945965
155,124,0.6,0.0,3.166548884133343
155,124,0.6,0.1,4.456468337047957
155,124,0.6,0.2,1.671335876621761
155,124,0.7,0.0,3.2082562890133257
155,124,0.7,0.1,4.847638930626653
155,124,0.7,0.2,1.6645355512435795
155,124,0.8,0.0,3.2618646822696693
155,124,0.8,0.1,4.005110343658214
155,124,0.8,0.2,1.853660307193726
155,124,0.9,0.0,3.248590173123388
155,124,0.9,0.1,3.992357121885196
155,124,0.9,0.2,1.2953465363875925
155,125,0.5,0.0,2.8963846979003343
155,125,0.5,0.1,4.0540068694938185
155,125,0.5,0.2,1.2561285141802117
155,125,0.6,0.0,3.0068705890768683
155,125,0.6,0.1,4.550459432177608
155,125,0.6,0.2,1.7951222554293145
155,125,0.7,0.0,3.0190377469200538
155,125,0.7,0.1,4.563370738310449
155,125,0.7,0.2,1.287543127463243
155,125,0.8,0.0,3.1157895609514323
155,125,0.8,0.1,4.051195189665589
155,125,0.8,0.2,1.2270907943784088
155,125,0.9,0.0,3.123784695179358
155,125,0.9,0.1,4.442147871286022
155,125,0.9,0.2,1.28042388362835
198,58,0.5,0.0,1.7458910923187574
198,58,0.5,0.1,3.811042791482192
198,58,0.5,0.2,2.326544918859208
198,58,0.6,0.0,2.0842157412687268
198,58,0.6,0.1,3.122153817158462
198,58,0.6,0.2,1.8233025709645505
198,58,0.7,0.0,1.80196204432594
198,58,0.7,0.1,3.482718500885688
198,58,0.7,0.2,2.1416654912116666
198,58,0.8,0.0,1.5491487051622954
198,58,0.8,0.1,3.4004960210476867
198,58,0.8,0.2,1.5753170336153437
198,58,0.9,0.0,1.6675405376019476
198,58,0.9,0.1,3.546406077146308
198,58,0.9,0.2,1.6409686580061074
198,59,0.5,0.0,1.5671579434441263
198,59,0.5,0.1,3.555740773485155
198,59,0.5,0.2,2.303960282514808
198,59,0.6,0.0,1.9466497494565047
198,59,0.6,0.1,3.671125653804132
198,59,0.6,0.2,1.97455351177193
198,59,0.7,0.0,1.594440326108696
198,59,0.7,0.1,3.9388753681028823
198,59,0.7,0.2,2.2288100375225177
198,59,0.8,0.0,1.395672101791515
198,59,0.8,0.1,3.6356386035029216
198,59,0.8,0.2,2.178936996612784
198,59,0.9,0.0,1.517500683213818
198,59,0.9,0.1,3.893973747950696
198,59,0.9,0.2,1.8637372913932813
199,58,0.5,0.0,1.8818073892374567
199,58,0.5,0.1,3.5313439840856318
199,58,0.5,0.2,1.951765762294725
199,58,0.6,0.0,2.2050328998157305
199,58,0.6,0.1,3.423538369631524
199,58,0.6,0.2,2.2280228934504027
199,58,0.7,0.0,2.246492134093323
199,58,0.7,0.1,3.722954939279599
199,58,0.7,0.2,1.6844919265970368
199,58,0.8,0.0,1.800596248565073
199,58,0.8,0.1,3.781085289933009
199,58,0.8,0.2,1.606951315892271
199,58,0.9,0.0,1.8542474282956023
199,58,0.9,0.1,3.934865093570539
199,58,0.9,0.2,1.638281766157979
199,59,0.5,0.0,1.8117566743521396
199,59,0.5,0.1,3.7360194025211264
199,59,0.5,0.2,2.46162126126743
199,59,0.6,0.0,2.219358028809488
199,59,0.6,0.1,4.104088989274018
199,59,0.6,0.2,2.061448395692548
199,59,0.7,0.0,2.194181559932396
199,59,0.7,0.1,3.7470936354848536
199,59,0.7,0.2,2.224373574584998
199,59,0.8,0.0,1.6948362779238335
199,59,0.8,0.1,4.195040151495635
199,59,0.8,0.2,1.990717342163128
199,59,0.9,0.0,1.7443163791096907
199,59,0.9,0.1,3.701586992827173
199,59,0.9,0.2,2.097098287875234
81,451,0.5,0.0,1.757390681785104
81,451,0.5,0.1,1.7687548409887608
81,451,0.5,0.2,0.3805876320917676
81,451,0.6,0.0,1.7184265883901109
81,451,0.6,0.1,1.7634913338585465
81,451,0.6,0.2,0.2653793417321335
81,451,0.7,0.0,1.7184265883901109
81,451,0.7,0.1,1.7988450317120943
